Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5783460140228271	0	17.05	7.19357352086	35.0	8.0	17.05	7.19357352086	1023	1023
0.8030190467834473	1	17.5862068966	7.33680961096	46.0	9.0	17.5862068966	7.33680961096	1020	2043
0.9791579246520996	2	22.1739130435	11.392797778	69.0	10.0	22.1739130435	11.392797778	1020	3063
1.1563661098480225	3	25.275	17.4985535116	106.0	10.0	25.275	17.4985535116	1011	4074
1.332170009613037	4	25.7435897436	11.3176013331	63.0	11.0	25.7435897436	11.3176013331	1004	5078
1.5327112674713135	5	30.8484848485	15.1439981353	63.0	11.0	30.8484848485	15.1439981353	1018	6096
1.7382619380950928	6	33.064516129	14.048155622	69.0	13.0	33.064516129	14.048155622	1025	7121
1.9333879947662354	7	33.7419354839	13.6499267207	63.0	11.0	33.7419354839	13.6499267207	1046	8167
2.12131404876709	8	36.4642857143	18.5346820522	92.0	12.0	36.4642857143	18.5346820522	1021	9188
2.302220106124878	9	37.3333333333	20.965580258	113.0	14.0	37.3333333333	20.965580258	1008	10196
2.483062982559204	10	36.1785714286	13.5963586812	72.0	18.0	36.1785714286	13.5963586812	1013	11209
2.7460341453552246	11	42.9166666667	26.0206915529	134.0	15.0	42.9166666667	26.0206915529	1030	12239
3.0457472801208496	12	40.92	17.6859718421	101.0	22.0	40.92	17.6859718421	1023	13262
3.3220181465148926	13	39.9615384615	18.2049882624	82.0	16.0	39.9615384615	18.2049882624	1039	14301
3.516961097717285	14	38.5769230769	18.0515779769	78.0	11.0	38.5769230769	18.0515779769	1003	15304
3.7132532596588135	15	47.7727272727	18.9399333257	79.0	17.0	47.7727272727	18.9399333257	1051	16355
3.8965702056884766	16	46.2272727273	18.8677980075	102.0	23.0	46.2272727273	18.8677980075	1017	17372
4.076259136199951	17	54.0526315789	30.8604220802	142.0	21.0	54.0526315789	30.8604220802	1027	18399
4.252963066101074	18	51.7	20.80889233	105.0	19.0	51.7	20.80889233	1034	19433
4.427871942520142	19	48.8095238095	16.3288207011	77.0	14.0	48.8095238095	16.3288207011	1025	20458
4.612773180007935	20	59.9444444444	22.6604702859	93.0	17.0	59.9444444444	22.6604702859	1079	21537
4.786341190338135	21	53.2631578947	18.6345522457	103.0	22.0	53.2631578947	18.6345522457	1012	22549
4.957966089248657	22	55.6111111111	21.0664000218	100.0	22.0	55.6111111111	21.0664000218	1001	23550
5.138928174972534	23	54.7894736842	16.9537418548	91.0	32.0	54.7894736842	16.9537418548	1041	24591
5.3346710205078125	24	55.05	20.3604395827	101.0	17.0	55.05	20.3604395827	1101	25692
5.512265920639038	25	53.2105263158	24.0625915115	118.0	25.0	53.2105263158	24.0625915115	1011	26703
5.707444906234741	26	68.75	21.8817846621	119.0	39.0	68.75	21.8817846621	1100	27803
5.891325950622559	27	55.4210526316	28.8504597965	133.0	27.0	55.4210526316	28.8504597965	1053	28856
6.082062005996704	28	75.8571428571	31.3160322766	150.0	38.0	75.8571428571	31.3160322766	1062	29918
6.282176971435547	29	61.5882352941	24.8550120961	109.0	28.0	61.5882352941	24.8550120961	1047	30965
6.47120213508606	30	66.9333333333	25.3915121426	127.0	43.0	66.9333333333	25.3915121426	1004	31969
6.642588138580322	31	63.125	20.3004772111	107.0	20.0	63.125	20.3004772111	1010	32979
6.820713043212891	32	72.5714285714	43.7945108852	200.0	35.0	72.5714285714	43.7945108852	1016	33995
7.001055955886841	33	78.3571428571	27.950484644	124.0	45.0	78.3571428571	27.950484644	1097	35092
7.178727149963379	34	63.3125	20.8887492146	114.0	31.0	63.3125	20.8887492146	1013	36105
7.3682701587677	35	72.4666666667	31.8137636182	141.0	30.0	72.4666666667	31.8137636182	1087	37192
7.541626214981079	36	83.5	36.7548182782	180.0	48.0	83.5	36.7548182782	1002	38194
7.734956979751587	37	75.6428571429	22.2055563924	109.0	32.0	75.6428571429	22.2055563924	1059	39253
7.907579183578491	38	92.3636363636	38.7140395658	185.0	46.0	92.3636363636	38.7140395658	1016	40269
8.085869073867798	39	94.5454545455	38.4834406805	162.0	41.0	94.5454545455	38.4834406805	1040	41309
8.25285029411316	40	83.8333333333	28.9391123261	132.0	48.0	83.8333333333	28.9391123261	1006	42315
8.440505027770996	41	93.2727272727	25.4061227735	141.0	64.0	93.2727272727	25.4061227735	1026	43341
8.619434118270874	42	92.5454545455	25.2167463706	144.0	58.0	92.5454545455	25.2167463706	1018	44359
8.801839113235474	43	88.25	30.3647959541	154.0	47.0	88.25	30.3647959541	1059	45418
9.015193223953247	44	84.8571428571	39.2862337628	200.0	32.0	84.8571428571	39.2862337628	1188	46606
9.207808017730713	45	96.4545454545	23.4379786453	144.0	63.0	96.4545454545	23.4379786453	1061	47667
9.407568216323853	46	109.4	34.4476414287	169.0	59.0	109.4	34.4476414287	1094	48761
9.611260175704956	47	115.0	51.7343642509	200.0	59.0	115.0	51.7343642509	1035	49796
9.788069248199463	48	100.3	32.8391534605	168.0	55.0	100.3	32.8391534605	1003	50799
10.053184986114502	49	156.714285714	47.4754501542	200.0	64.0	156.714285714	47.4754501542	1097	51896
10.283023118972778	50	144.0	44.7852016375	200.0	67.0	144.0	44.7852016375	1008	52904
10.57308316230774	51	148.142857143	43.8420169356	200.0	50.0	148.142857143	43.8420169356	1037	53941
10.814606189727783	52	177.0	27.8028775489	200.0	126.0	177.0	27.8028775489	1062	55003
11.01755428314209	53	164.0	48.4355241532	200.0	69.0	164.0	48.4355241532	1148	56151
