Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4346339702606201	0	25.025	14.5060116848	81.0	10.0	25.025	14.5060116848	1001	1001
0.6348061561584473	1	22.8636363636	10.5864212107	58.0	10.0	22.8636363636	10.5864212107	1006	2007
0.8165671825408936	2	28.3055555556	16.9358584804	95.0	11.0	28.3055555556	16.9358584804	1019	3026
0.9959201812744141	3	29.25	16.6406046231	82.0	10.0	29.25	16.6406046231	1053	4079
1.1738591194152832	4	34.724137931	21.0547669297	116.0	14.0	34.724137931	21.0547669297	1007	5086
1.3546061515808105	5	36.9642857143	18.747346751	78.0	10.0	36.9642857143	18.747346751	1035	6121
1.5320320129394531	6	38.6923076923	20.1012231369	81.0	10.0	38.6923076923	20.1012231369	1006	7127
1.7109110355377197	7	31.5625	16.0875291375	75.0	10.0	31.5625	16.0875291375	1010	8137
1.8853662014007568	8	50.45	34.4332324942	147.0	15.0	50.45	34.4332324942	1009	9146
2.0650219917297363	9	40.48	15.8874038156	82.0	22.0	40.48	15.8874038156	1012	10158
2.2451720237731934	10	49.4761904762	32.2484684725	129.0	12.0	49.4761904762	32.2484684725	1039	11197
2.4201889038085938	11	50.05	21.8070516118	97.0	18.0	50.05	21.8070516118	1001	12198
2.613394260406494	12	50.1739130435	31.2586018407	165.0	17.0	50.1739130435	31.2586018407	1154	13352
2.7901933193206787	13	60.7647058824	40.4293565614	200.0	16.0	60.7647058824	40.4293565614	1033	14385
2.963397264480591	14	63.875	29.1480595409	118.0	24.0	63.875	29.1480595409	1022	15407
3.143756151199341	15	56.2777777778	26.0785257669	111.0	18.0	56.2777777778	26.0785257669	1013	16420
3.391317129135132	16	54.6842105263	32.0625254802	141.0	17.0	54.6842105263	32.0625254802	1039	17459
3.6514880657196045	17	74.2142857143	42.8004982805	195.0	26.0	74.2142857143	42.8004982805	1039	18498
3.8330070972442627	18	67.0666666667	30.2047825499	118.0	29.0	67.0666666667	30.2047825499	1006	19504
4.013242244720459	19	61.2941176471	21.4387354376	97.0	27.0	61.2941176471	21.4387354376	1042	20546
4.242856025695801	20	68.8666666667	34.4671179854	135.0	27.0	68.8666666667	34.4671179854	1033	21579
4.659409284591675	21	68.5333333333	24.4945345378	102.0	15.0	68.5333333333	24.4945345378	1028	22607
4.8937742710113525	22	91.3636363636	45.2151879698	158.0	14.0	91.3636363636	45.2151879698	1005	23612
5.084161043167114	23	77.4285714286	36.3371401613	140.0	15.0	77.4285714286	36.3371401613	1084	24696
5.2887890338897705	24	93.8333333333	39.553409742	150.0	26.0	93.8333333333	39.553409742	1126	25822
5.582777261734009	25	100.909090909	55.8235117384	200.0	26.0	100.909090909	55.8235117384	1110	26932
