Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.47950196266174316	0	21.9782608696	11.0167641632	62.0	8.0	21.9782608696	11.0167641632	1011	1011
0.6958401203155518	1	25.175	13.8886419422	63.0	9.0	25.175	13.8886419422	1007	2018
0.8921968936920166	2	27.2702702703	12.4219697456	55.0	11.0	27.2702702703	12.4219697456	1009	3027
1.1283760070800781	3	28.0833333333	12.2618989829	60.0	13.0	28.0833333333	12.2618989829	1011	4038
1.3695948123931885	4	29.9411764706	19.0493803766	109.0	11.0	29.9411764706	19.0493803766	1018	5056
1.616654872894287	5	31.90625	22.163257002	115.0	13.0	31.90625	22.163257002	1021	6077
1.8121259212493896	6	30.9393939394	17.7182313125	91.0	10.0	30.9393939394	17.7182313125	1021	7098
2.0197298526763916	7	42.75	30.0586232774	151.0	16.0	42.75	30.0586232774	1026	8124
2.197638988494873	8	37.5555555556	22.7275869787	95.0	12.0	37.5555555556	22.7275869787	1014	9138
2.3843331336975098	9	42.6666666667	20.7397899914	90.0	15.0	42.6666666667	20.7397899914	1024	10162
2.5909011363983154	10	44.347826087	27.8936001631	119.0	15.0	44.347826087	27.8936001631	1020	11182
2.877143144607544	11	46.1739130435	26.5471724097	119.0	13.0	46.1739130435	26.5471724097	1062	12244
3.0993499755859375	12	50.85	29.9069807904	145.0	13.0	50.85	29.9069807904	1017	13261
3.292525053024292	13	46.3636363636	24.3470092517	113.0	12.0	46.3636363636	24.3470092517	1020	14281
3.525744915008545	14	56.3333333333	26.8348860834	122.0	10.0	56.3333333333	26.8348860834	1014	15295
3.725904941558838	15	60.7058823529	34.8505459589	141.0	19.0	60.7058823529	34.8505459589	1032	16327
3.9559991359710693	16	49.9523809524	25.9605491733	100.0	21.0	49.9523809524	25.9605491733	1049	17376
4.171586036682129	17	61.0	25.8570732159	109.0	22.0	61.0	25.8570732159	1037	18413
4.356729984283447	18	68.8666666667	38.8893587273	138.0	23.0	68.8666666667	38.8893587273	1033	19446
4.557571887969971	19	57.1052631579	39.0423450774	182.0	19.0	57.1052631579	39.0423450774	1085	20531
4.740387916564941	20	72.1428571429	46.037030348	200.0	23.0	72.1428571429	46.037030348	1010	21541
4.928963899612427	21	87.0833333333	37.513238404	161.0	24.0	87.0833333333	37.513238404	1045	22586
5.132619142532349	22	54.55	28.5052188204	126.0	15.0	54.55	28.5052188204	1091	23677
