Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.294233798980713	0	18.5461254613	8.28887429133	50.0	8.0	18.5461254613	8.28887429133	5026	5026
2.1478960514068604	1	19.2653846154	8.80748992042	60.0	8.0	19.2653846154	8.80748992042	5009	10035
2.937635898590088	2	21.6465517241	10.5289046409	85.0	9.0	21.6465517241	10.5289046409	5022	15057
3.725389003753662	3	23.004587156	12.1245439549	88.0	8.0	23.004587156	12.1245439549	5015	20072
4.525935649871826	4	25.045	13.0687786346	74.0	9.0	25.045	13.0687786346	5009	25081
5.327672004699707	5	30.4	15.0955743063	86.0	10.0	30.4	15.0955743063	5016	30097
6.116195917129517	6	31.099378882	15.1654252772	92.0	10.0	31.099378882	15.1654252772	5007	35104
6.9163267612457275	7	34.1768707483	16.9936765672	95.0	9.0	34.1768707483	16.9936765672	5024	40128
7.707351922988892	8	31.949044586	14.6251664168	81.0	10.0	31.949044586	14.6251664168	5016	45144
8.492985725402832	9	36.8235294118	19.4878855103	117.0	12.0	36.8235294118	19.4878855103	5008	50152
9.27558183670044	10	41.5371900826	22.5381371271	130.0	11.0	41.5371900826	22.5381371271	5026	55178
10.14158582687378	11	40.144	18.8134862266	114.0	12.0	40.144	18.8134862266	5018	60196
11.103685855865479	12	43.0508474576	17.9579770564	95.0	10.0	43.0508474576	17.9579770564	5080	65276
11.901520729064941	13	45.4504504505	20.726332965	141.0	14.0	45.4504504505	20.726332965	5045	70321
12.774171829223633	14	44.6785714286	19.427619462	116.0	15.0	44.6785714286	19.427619462	5004	75325
13.732158899307251	15	44.4690265487	19.7062816437	112.0	14.0	44.4690265487	19.7062816437	5025	80350
14.55769681930542	16	53.7741935484	27.4320780095	200.0	19.0	53.7741935484	27.4320780095	5001	85351
15.373698949813843	17	47.046728972	20.0062528438	112.0	18.0	47.046728972	20.0062528438	5034	90385
16.165096759796143	18	48.1346153846	19.9002598032	108.0	14.0	48.1346153846	19.9002598032	5006	95391
