Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1068840026855469	0	24.014354067	14.3641894133	106.0	8.0	24.014354067	14.3641894133	5019	5019
1.9607691764831543	1	26.0625	13.2584976682	95.0	10.0	26.0625	13.2584976682	5004	10023
2.8255181312561035	2	26.8978494624	13.8763857469	69.0	9.0	26.8978494624	13.8763857469	5003	15026
3.6735010147094727	3	30.1377245509	17.0377939056	117.0	10.0	30.1377245509	17.0377939056	5033	20059
4.491418838500977	4	33.2649006623	18.1661580373	107.0	10.0	33.2649006623	18.1661580373	5023	25082
5.434776067733765	5	33.7315436242	15.6568191171	96.0	8.0	33.7315436242	15.6568191171	5026	30108
6.3709070682525635	6	36.2826086957	20.9654612901	111.0	11.0	36.2826086957	20.9654612901	5007	35115
7.193060874938965	7	37.6015037594	18.2735849661	113.0	11.0	37.6015037594	18.2735849661	5001	40116
8.04558801651001	8	42.3109243697	21.2514944207	149.0	11.0	42.3109243697	21.2514944207	5035	45151
8.928311109542847	9	43.4913793103	20.0965324208	131.0	15.0	43.4913793103	20.0965324208	5045	50196
9.742425918579102	10	41.7520661157	18.6995739518	91.0	14.0	41.7520661157	18.6995739518	5052	55248
10.551747798919678	11	47.5754716981	22.8741215372	171.0	12.0	47.5754716981	22.8741215372	5043	60291
11.383113145828247	12	47.7142857143	21.0476621417	99.0	13.0	47.7142857143	21.0476621417	5010	65301
12.221436977386475	13	47.9619047619	23.0473317574	185.0	17.0	47.9619047619	23.0473317574	5036	70337
13.036395072937012	14	53.4042553191	22.0334944008	118.0	17.0	53.4042553191	22.0334944008	5020	75357
13.885870218276978	15	55.6304347826	22.9046783674	130.0	20.0	55.6304347826	22.9046783674	5118	80475
14.758877992630005	16	50.0891089109	21.991041835	125.0	17.0	50.0891089109	21.991041835	5059	85534
15.569611072540283	17	56.9659090909	24.9824706106	139.0	19.0	56.9659090909	24.9824706106	5013	90547
16.419427156448364	18	59.0581395349	29.6315963714	156.0	18.0	59.0581395349	29.6315963714	5079	95626
17.233100175857544	19	57.1022727273	24.4159224188	161.0	17.0	57.1022727273	24.4159224188	5025	100651
18.066346168518066	20	62.1604938272	24.5031904147	146.0	24.0	62.1604938272	24.5031904147	5035	105686
18.875391006469727	21	61.4512195122	27.6379698343	158.0	22.0	61.4512195122	27.6379698343	5039	110725
19.68216609954834	22	58.8588235294	24.7681735731	142.0	15.0	58.8588235294	24.7681735731	5003	115728
20.478589057922363	23	62.1728395062	23.8176146681	123.0	19.0	62.1728395062	23.8176146681	5036	120764
21.298476219177246	24	67.0133333333	28.6889030037	170.0	14.0	67.0133333333	28.6889030037	5026	125790
22.119951963424683	25	66.7894736842	27.6892130761	162.0	20.0	66.7894736842	27.6892130761	5076	130866
22.921063899993896	26	68.7808219178	24.4412892152	149.0	26.0	68.7808219178	24.4412892152	5021	135887
23.713815212249756	27	68.0945945946	29.5708809103	187.0	21.0	68.0945945946	29.5708809103	5039	140926
24.54184603691101	28	65.6363636364	24.9918995141	188.0	19.0	65.6363636364	24.9918995141	5054	145980
25.371805906295776	29	77.1060606061	34.8382099477	172.0	30.0	77.1060606061	34.8382099477	5089	151069
26.178233861923218	30	82.7049180328	33.5570687197	194.0	32.0	82.7049180328	33.5570687197	5045	156114
26.9793758392334	31	80.5714285714	31.034908295	199.0	30.0	80.5714285714	31.034908295	5076	161190
27.782898902893066	32	89.8392857143	42.6655501654	200.0	18.0	89.8392857143	42.6655501654	5031	166221
28.581809043884277	33	96.5094339623	39.6601709059	200.0	19.0	96.5094339623	39.6601709059	5115	171336
29.38621187210083	34	105.270833333	46.6952618864	200.0	28.0	105.270833333	46.6952618864	5053	176389
30.175227880477905	35	112.533333333	46.2733904816	200.0	37.0	112.533333333	46.2733904816	5064	181453
30.96789312362671	36	121.476190476	40.1006104307	200.0	55.0	121.476190476	40.1006104307	5102	186555
31.75184202194214	37	148.294117647	49.4680701604	200.0	42.0	148.294117647	49.4680701604	5042	191597
32.54865217208862	38	153.181818182	40.2668782947	200.0	60.0	153.181818182	40.2668782947	5055	196652
33.33727216720581	39	149.176470588	40.2853575707	200.0	32.0	149.176470588	40.2853575707	5072	201724
34.13359308242798	40	158.5625	41.1938538346	200.0	48.0	158.5625	41.1938538346	5074	206798
34.9424729347229	41	168.833333333	36.0713028444	200.0	91.0	168.833333333	36.0713028444	5065	211863
35.72172021865845	42	161.741935484	43.9038301966	200.0	63.0	161.741935484	43.9038301966	5014	216877
36.51372504234314	43	159.625	43.5400318672	200.0	61.0	159.625	43.5400318672	5108	221985
37.320547103881836	44	175.172413793	40.7126761295	200.0	78.0	175.172413793	40.7126761295	5080	227065
38.11444902420044	45	159.09375	42.4811424156	200.0	81.0	159.09375	42.4811424156	5091	232156
38.91199493408203	46	171.6	41.71778198	200.0	73.0	171.6	41.71778198	5148	237304
39.71274185180664	47	183.821428571	36.9585226701	200.0	47.0	183.821428571	36.9585226701	5147	242451
40.51741290092468	48	190.962962963	22.6347511935	200.0	111.0	190.962962963	22.6347511935	5156	247607
41.316884994506836	49	189.148148148	23.9470151294	200.0	118.0	189.148148148	23.9470151294	5107	252714
42.10468792915344	50	194.269230769	19.8466383364	200.0	101.0	194.269230769	19.8466383364	5051	257765
42.88830280303955	51	194.0	20.6453570865	200.0	97.0	194.0	20.6453570865	5044	262809
43.68173599243164	52	196.615384615	10.9827729547	200.0	147.0	196.615384615	10.9827729547	5112	267921
44.49941110610962	53	196.846153846	9.41231724796	200.0	156.0	196.846153846	9.41231724796	5118	273039
45.32013010978699	54	194.346153846	12.8779546503	200.0	145.0	194.346153846	12.8779546503	5053	278092
46.11080193519592	55	195.076923077	12.7639006484	200.0	146.0	195.076923077	12.7639006484	5072	283164
46.9451220035553	56	194.346153846	13.1498531951	200.0	142.0	194.346153846	13.1498531951	5053	288217
47.73590898513794	57	193.730769231	16.5402950683	200.0	125.0	193.730769231	16.5402950683	5037	293254
48.5226891040802	58	194.692307692	10.6834495681	200.0	165.0	194.692307692	10.6834495681	5062	298316
49.321702003479004	59	195.423076923	13.7258125076	200.0	141.0	195.423076923	13.7258125076	5081	303397
50.10939288139343	60	193.653846154	16.2928542801	200.0	131.0	193.653846154	16.2928542801	5035	308432
50.922812938690186	61	191.666666667	14.8822539113	200.0	144.0	191.666666667	14.8822539113	5175	313607
51.72155714035034	62	197.769230769	6.05302017628	200.0	179.0	197.769230769	6.05302017628	5142	318749
52.53386402130127	63	198.423076923	5.67160997983	200.0	174.0	198.423076923	5.67160997983	5159	323908
53.32985997200012	64	194.653846154	10.9120339629	200.0	163.0	194.653846154	10.9120339629	5061	328969
54.11625909805298	65	193.269230769	13.7688547435	200.0	150.0	193.269230769	13.7688547435	5025	333994
54.92068099975586	66	191.444444444	18.7247772737	200.0	122.0	191.444444444	18.7247772737	5169	339163
55.728893995285034	67	193.0	15.8429795178	200.0	133.0	193.0	15.8429795178	5018	344181
56.53917193412781	68	198.0	5.54006387078	200.0	182.0	198.0	5.54006387078	5148	349329
57.35166382789612	69	199.461538462	1.8857924111	200.0	192.0	199.461538462	1.8857924111	5186	354515
58.1600821018219	70	191.703703704	16.1080031059	200.0	135.0	191.703703704	16.1080031059	5176	359691
58.9831759929657	71	197.5	6.76671719067	200.0	168.0	197.5	6.76671719067	5135	364826
59.788172006607056	72	197.384615385	7.0496967915	200.0	170.0	197.384615385	7.0496967915	5132	369958
60.602959871292114	73	199.576923077	2.11538461538	200.0	189.0	199.576923077	2.11538461538	5189	375147
61.403493881225586	74	194.269230769	12.4547108551	200.0	146.0	194.269230769	12.4547108551	5051	380198
62.21506309509277	75	199.846153846	0.769230769231	200.0	196.0	199.846153846	0.769230769231	5196	385394
63.01846194267273	76	198.0	5.37801793629	200.0	180.0	198.0	5.37801793629	5148	390542
63.81721615791321	77	197.153846154	8.0941208849	200.0	168.0	197.153846154	8.0941208849	5126	395668
64.63569808006287	78	199.346153846	2.26923076923	200.0	191.0	199.346153846	2.26923076923	5183	400851
65.44411396980286	79	197.692307692	7.05892359832	200.0	168.0	197.692307692	7.05892359832	5140	405991
66.29012298583984	80	198.923076923	3.73057097015	200.0	186.0	198.923076923	3.73057097015	5172	411163
67.1003110408783	81	200.0	0.0	200.0	200.0	200.0	0.0	5200	416363
67.90822792053223	82	199.115384615	3.32041381894	200.0	183.0	199.115384615	3.32041381894	5177	421540
68.72650289535522	83	200.0	0.0	200.0	200.0	200.0	0.0	5200	426740
69.53313708305359	84	198.076923077	9.61538461538	200.0	150.0	198.076923077	9.61538461538	5150	431890
70.34368586540222	85	199.769230769	1.15384615385	200.0	194.0	199.769230769	1.15384615385	5194	437084
71.14489984512329	86	198.653846154	4.82734444989	200.0	178.0	198.653846154	4.82734444989	5165	442249
71.95303416252136	87	199.5	2.5	200.0	187.0	199.5	2.5	5187	447436
72.7655291557312	88	198.730769231	4.98889298887	200.0	175.0	198.730769231	4.98889298887	5167	452603
73.56910800933838	89	197.307692308	10.1024339442	200.0	151.0	197.307692308	10.1024339442	5130	457733
74.4404091835022	90	199.730769231	0.942896205549	200.0	196.0	199.730769231	0.942896205549	5193	462926
75.27780413627625	91	197.961538462	8.2670838	200.0	158.0	197.961538462	8.2670838	5147	468073
76.12989497184753	92	197.5	6.42860195353	200.0	174.0	197.5	6.42860195353	5135	473208
76.96820521354675	93	199.384615385	2.88333304831	200.0	185.0	199.384615385	2.88333304831	5184	478392
77.77735805511475	94	197.769230769	7.9725861662	200.0	160.0	197.769230769	7.9725861662	5142	483534
78.59869384765625	95	199.5	1.80277563773	200.0	191.0	199.5	1.80277563773	5187	488721
79.40258598327637	96	198.115384615	5.846280363	200.0	172.0	198.115384615	5.846280363	5151	493872
80.21856212615967	97	199.423076923	1.69099599515	200.0	193.0	199.423076923	1.69099599515	5185	499057
81.03956413269043	98	199.807692308	0.680454077421	200.0	197.0	199.807692308	0.680454077421	5195	504252
81.84185004234314	99	196.269230769	9.30077619717	200.0	168.0	196.269230769	9.30077619717	5103	509355
