Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6478450298309326	0	21.2291666667	11.0439266555	66.0	10.0	21.2291666667	11.0439266555	1019	1019
0.8850479125976562	1	24.0476190476	11.1332885249	61.0	10.0	24.0476190476	11.1332885249	1010	2029
1.0715649127960205	2	23.5581395349	12.1661029773	65.0	9.0	23.5581395349	12.1661029773	1013	3042
1.2569661140441895	3	27.0526315789	12.5885231114	61.0	11.0	27.0526315789	12.5885231114	1028	4070
1.4416289329528809	4	30.3636363636	23.9416186155	107.0	10.0	30.3636363636	23.9416186155	1002	5072
1.62593412399292	5	28.7428571429	14.8599997253	76.0	11.0	28.7428571429	14.8599997253	1006	6078
1.807291030883789	6	36.0	18.3283543022	84.0	13.0	36.0	18.3283543022	1008	7086
1.9975237846374512	7	43.9130434783	21.6411705933	92.0	17.0	43.9130434783	21.6411705933	1010	8096
2.2081289291381836	8	55.0526315789	39.7246757255	126.0	14.0	55.0526315789	39.7246757255	1046	9142
2.400786876678467	9	44.652173913	26.5520140817	112.0	16.0	44.652173913	26.5520140817	1027	10169
2.5920350551605225	10	44.5652173913	20.5486190945	98.0	13.0	44.5652173913	20.5486190945	1025	11194
2.7752790451049805	11	62.8125	30.0150352948	136.0	23.0	62.8125	30.0150352948	1005	12199
2.957137107849121	12	52.6842105263	24.1422377884	103.0	16.0	52.6842105263	24.1422377884	1001	13200
3.1496450901031494	13	58.9411764706	31.8700866354	134.0	17.0	58.9411764706	31.8700866354	1002	14202
3.3323287963867188	14	62.8125	38.2413695329	156.0	12.0	62.8125	38.2413695329	1005	15207
3.5171561241149902	15	59.0588235294	23.4130948484	101.0	23.0	59.0588235294	23.4130948484	1004	16211
3.7052409648895264	16	53.4210526316	23.9062110174	106.0	21.0	53.4210526316	23.9062110174	1015	17226
3.8882439136505127	17	73.1428571429	36.9378960319	146.0	30.0	73.1428571429	36.9378960319	1024	18250
4.079363107681274	18	73.5714285714	39.4456484758	169.0	22.0	73.5714285714	39.4456484758	1030	19280
4.266973972320557	19	72.9285714286	40.4200521059	167.0	28.0	72.9285714286	40.4200521059	1021	20301
4.452378034591675	20	68.2	33.2970469161	140.0	15.0	68.2	33.2970469161	1023	21324
4.645297050476074	21	71.4	28.2059095463	117.0	18.0	71.4	28.2059095463	1071	22395
4.840099096298218	22	69.0666666667	37.6376879677	200.0	33.0	69.0666666667	37.6376879677	1036	23431
5.040048122406006	23	77.4285714286	31.3817833548	136.0	28.0	77.4285714286	31.3817833548	1084	24515
5.225555896759033	24	113.222222222	47.2717387447	190.0	16.0	113.222222222	47.2717387447	1019	25534
5.413974046707153	25	70.4	33.0772832419	131.0	26.0	70.4	33.0772832419	1056	26590
5.607868909835815	26	120.888888889	53.4466389016	200.0	25.0	120.888888889	53.4466389016	1088	27678
5.810894966125488	27	124.888888889	50.187303495	200.0	53.0	124.888888889	50.187303495	1124	28802
6.0059990882873535	28	168.666666667	31.584102893	200.0	119.0	168.666666667	31.584102893	1012	29814
6.200564861297607	29	96.8181818182	42.8566705995	165.0	35.0	96.8181818182	42.8566705995	1065	30879
6.399435997009277	30	108.6	55.2561308816	183.0	25.0	108.6	55.2561308816	1086	31965
6.613545894622803	31	118.7	58.0018103166	200.0	14.0	118.7	58.0018103166	1187	33152
6.804657936096191	32	152.714285714	36.8848179597	200.0	95.0	152.714285714	36.8848179597	1069	34221
7.000669956207275	33	155.0	36.8083841381	200.0	79.0	155.0	36.8083841381	1085	35306
7.197649955749512	34	180.833333333	27.5645706579	200.0	125.0	180.833333333	27.5645706579	1085	36391
7.4036688804626465	35	162.285714286	48.2721874544	200.0	67.0	162.285714286	48.2721874544	1136	37527
7.604614019393921	36	182.833333333	21.1692911759	200.0	141.0	182.833333333	21.1692911759	1097	38624
7.8025429248809814	37	179.333333333	25.2432609269	200.0	135.0	179.333333333	25.2432609269	1076	39700
