Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.071451187133789	0	24.1394230769	13.6897204435	94.0	8.0	24.1394230769	13.6897204435	5021	5021
1.9005990028381348	1	27.489010989	15.400420649	93.0	9.0	27.489010989	15.400420649	5003	10024
2.707515001296997	2	27.8277777778	16.9442978136	102.0	9.0	27.8277777778	16.9442978136	5009	15033
3.500601053237915	3	30.2048192771	17.7836794248	117.0	9.0	30.2048192771	17.7836794248	5014	20047
4.298656940460205	4	31.26875	19.8096320874	121.0	9.0	31.26875	19.8096320874	5003	25050
5.091567039489746	5	41.4132231405	24.9646591267	143.0	12.0	41.4132231405	24.9646591267	5011	30061
5.879685878753662	6	42.7118644068	24.5709287004	120.0	9.0	42.7118644068	24.5709287004	5040	35101
6.672926902770996	7	45.2162162162	29.0468417614	154.0	11.0	45.2162162162	29.0468417614	5019	40120
7.464781999588013	8	42.7863247863	21.7290341272	132.0	12.0	42.7863247863	21.7290341272	5006	45126
8.308871984481812	9	49.8235294118	30.5952103661	178.0	10.0	49.8235294118	30.5952103661	5082	50208
9.112964153289795	10	45.3628318584	25.7819522342	165.0	11.0	45.3628318584	25.7819522342	5126	55334
9.92310905456543	11	50.8383838384	28.0618750213	165.0	13.0	50.8383838384	28.0618750213	5033	60367
10.712058067321777	12	55.0659340659	27.7214568373	156.0	11.0	55.0659340659	27.7214568373	5011	65378
11.537146091461182	13	56.8863636364	29.1108507645	178.0	15.0	56.8863636364	29.1108507645	5006	70384
12.328017950057983	14	55.1648351648	25.6738905027	126.0	13.0	55.1648351648	25.6738905027	5020	75404
13.12937593460083	15	62.4938271605	25.2058799023	132.0	14.0	62.4938271605	25.2058799023	5062	80466
13.942108869552612	16	60.5301204819	28.4678374215	141.0	16.0	60.5301204819	28.4678374215	5024	85490
14.747034072875977	17	66.012987013	32.7281179029	193.0	17.0	66.012987013	32.7281179029	5083	90573
15.54375410079956	18	68.8904109589	38.5740922509	188.0	21.0	68.8904109589	38.5740922509	5029	95602
16.401515007019043	19	63.7721518987	30.190932232	142.0	18.0	63.7721518987	30.190932232	5038	100640
17.285550117492676	20	71.2957746479	37.3477734186	185.0	18.0	71.2957746479	37.3477734186	5062	105702
18.1282479763031	21	71.2816901408	36.0665203492	193.0	18.0	71.2816901408	36.0665203492	5061	110763
18.939754962921143	22	82.5737704918	46.9696305847	200.0	16.0	82.5737704918	46.9696305847	5037	115800
19.759771823883057	23	84.9166666667	38.2959056413	200.0	17.0	84.9166666667	38.2959056413	5095	120895
20.55320715904236	24	85.1355932203	41.9812135656	200.0	12.0	85.1355932203	41.9812135656	5023	125918
21.340773105621338	25	94.7735849057	46.6450432196	188.0	16.0	94.7735849057	46.6450432196	5023	130941
22.14334201812744	26	108.361702128	49.9456834895	200.0	22.0	108.361702128	49.9456834895	5093	136034
22.927694082260132	27	108.97826087	50.077109728	200.0	29.0	108.97826087	50.077109728	5013	141047
23.74770998954773	28	143.555555556	50.5538461249	200.0	14.0	143.555555556	50.5538461249	5168	146215
24.575429916381836	29	130.871794872	55.9153111856	200.0	19.0	130.871794872	55.9153111856	5104	151319
25.362553119659424	30	139.361111111	53.9007074669	200.0	38.0	139.361111111	53.9007074669	5017	156336
26.163164854049683	31	149.588235294	41.1761764695	200.0	50.0	149.588235294	41.1761764695	5086	161422
26.9665310382843	32	148.852941176	57.2749469679	200.0	32.0	148.852941176	57.2749469679	5061	166483
27.754801034927368	33	157.65625	44.9976453377	200.0	74.0	157.65625	44.9976453377	5045	171528
28.543782949447632	34	140.277777778	48.2145731261	200.0	31.0	140.277777778	48.2145731261	5050	176578
29.341012954711914	35	141.444444444	51.1329663418	200.0	42.0	141.444444444	51.1329663418	5092	181670
30.131471157073975	36	158.5625	46.4374158815	200.0	60.0	158.5625	46.4374158815	5074	186744
30.936496257781982	37	160.84375	44.3587007918	200.0	67.0	160.84375	44.3587007918	5147	191891
31.74890899658203	38	168.4	41.8063790986	200.0	56.0	168.4	41.8063790986	5052	196943
32.59902310371399	39	157.181818182	49.4646825618	200.0	25.0	157.181818182	49.4646825618	5187	202130
33.6073431968689	40	160.84375	44.4558132974	200.0	77.0	160.84375	44.4558132974	5147	207277
34.43570899963379	41	173.034482759	48.1953515849	200.0	22.0	173.034482759	48.1953515849	5018	212295
35.262128829956055	42	183.928571429	29.8866054224	200.0	85.0	183.928571429	29.8866054224	5150	217445
36.071842193603516	43	188.62962963	25.8817083244	200.0	90.0	188.62962963	25.8817083244	5093	222538
36.93421912193298	44	170.666666667	42.0391352062	200.0	65.0	170.666666667	42.0391352062	5120	227658
37.83891415596008	45	172.666666667	39.6462132142	200.0	76.0	172.666666667	39.6462132142	5180	232838
38.65321397781372	46	188.333333333	19.5940278127	200.0	131.0	188.333333333	19.5940278127	5085	237923
39.58025503158569	47	182.607142857	23.2660686189	200.0	122.0	182.607142857	23.2660686189	5113	243036
40.760462045669556	48	177.862068966	38.3807819528	200.0	28.0	177.862068966	38.3807819528	5158	248194
41.84205102920532	49	189.925925926	25.024322873	200.0	92.0	189.925925926	25.024322873	5128	253322
42.784960985183716	50	192.0	14.3397918266	200.0	151.0	192.0	14.3397918266	5184	258506
43.64689898490906	51	194.384615385	11.8324096092	200.0	150.0	194.384615385	11.8324096092	5054	263560
44.5361111164093	52	191.37037037	16.0003429319	200.0	147.0	191.37037037	16.0003429319	5167	268727
45.35475301742554	53	183.142857143	32.2553586752	200.0	63.0	183.142857143	32.2553586752	5128	273855
46.185075998306274	54	183.607142857	31.1624078541	200.0	91.0	183.607142857	31.1624078541	5141	278996
47.05332803726196	55	192.444444444	15.117645646	200.0	129.0	192.444444444	15.117645646	5196	284192
47.92945313453674	56	178.586206897	39.5243419029	200.0	30.0	178.586206897	39.5243419029	5179	289371
48.73640298843384	57	195.307692308	12.6271052495	200.0	144.0	195.307692308	12.6271052495	5078	294449
49.55104994773865	58	192.576923077	21.8652746767	200.0	92.0	192.576923077	21.8652746767	5007	299456
50.37638187408447	59	193.769230769	18.0006574502	200.0	114.0	193.769230769	18.0006574502	5038	304494
51.19014000892639	60	194.807692308	12.7128621445	200.0	153.0	194.807692308	12.7128621445	5065	309559
51.981513023376465	61	192.692307692	15.8909002281	200.0	146.0	192.692307692	15.8909002281	5010	314569
53.00653100013733	62	190.111111111	24.9315111237	200.0	84.0	190.111111111	24.9315111237	5133	319702
53.83506107330322	63	196.615384615	10.9512097087	200.0	156.0	196.615384615	10.9512097087	5112	324814
54.97691011428833	64	191.111111111	21.7976100174	200.0	111.0	191.111111111	21.7976100174	5160	329974
56.09693217277527	65	196.615384615	11.8259067731	200.0	140.0	196.615384615	11.8259067731	5112	335086
57.269330978393555	66	196.384615385	11.3986400102	200.0	154.0	196.384615385	11.3986400102	5106	340192
58.12834310531616	67	199.192307692	2.82868861665	200.0	188.0	199.192307692	2.82868861665	5179	345371
59.136521100997925	68	191.777777778	26.5697312234	200.0	68.0	191.777777778	26.5697312234	5178	350549
60.20580005645752	69	186.666666667	31.2860162823	200.0	77.0	186.666666667	31.2860162823	5040	355589
61.19820499420166	70	195.538461538	15.1942063078	200.0	126.0	195.538461538	15.1942063078	5084	360673
62.01755690574646	71	195.730769231	14.5590513541	200.0	128.0	195.730769231	14.5590513541	5089	365762
63.258896827697754	72	198.653846154	6.73076923077	200.0	165.0	198.653846154	6.73076923077	5165	370927
64.26300597190857	73	194.153846154	14.1847488731	200.0	141.0	194.153846154	14.1847488731	5048	375975
65.35731315612793	74	197.115384615	7.39192346716	200.0	174.0	197.115384615	7.39192346716	5125	381100
66.3514518737793	75	191.740740741	22.9582432426	200.0	102.0	191.740740741	22.9582432426	5177	386277
67.58979201316833	76	194.230769231	13.6277649059	200.0	150.0	194.230769231	13.6277649059	5050	391327
68.48288321495056	77	198.730769231	6.34615384615	200.0	167.0	198.730769231	6.34615384615	5167	396494
69.40236020088196	78	188.592592593	27.5657587641	200.0	90.0	188.592592593	27.5657587641	5092	401586
70.27019500732422	79	191.444444444	21.4067025387	200.0	102.0	191.444444444	21.4067025387	5169	406755
71.10948514938354	80	191.888888889	21.2643560802	200.0	118.0	191.888888889	21.2643560802	5181	411936
71.9815559387207	81	200.0	0.0	200.0	200.0	200.0	0.0	5200	417136
72.81545186042786	82	188.111111111	26.9297210632	200.0	104.0	188.111111111	26.9297210632	5079	422215
73.64595103263855	83	198.153846154	7.34162163858	200.0	163.0	198.153846154	7.34162163858	5152	427367
74.46331691741943	84	191.407407407	26.88006181	200.0	89.0	191.407407407	26.88006181	5168	432535
75.30107498168945	85	197.961538462	7.36144200564	200.0	166.0	197.961538462	7.36144200564	5147	437682
76.12649607658386	86	193.0	34.6021342161	200.0	20.0	193.0	34.6021342161	5018	442700
76.95433306694031	87	191.740740741	28.8605749187	200.0	67.0	191.740740741	28.8605749187	5177	447877
77.80641102790833	88	197.576923077	8.42237439993	200.0	166.0	197.576923077	8.42237439993	5137	453014
78.66010117530823	89	199.076923077	4.61538461538	200.0	176.0	199.076923077	4.61538461538	5176	458190
79.53600096702576	90	197.538461538	12.3076923077	200.0	136.0	197.538461538	12.3076923077	5136	463326
80.38089299201965	91	197.923076923	9.61538461538	200.0	150.0	197.923076923	9.61538461538	5146	468472
81.19816184043884	92	197.192307692	14.0384615385	200.0	127.0	197.192307692	14.0384615385	5127	473599
82.05936217308044	93	199.384615385	2.20274170204	200.0	190.0	199.384615385	2.20274170204	5184	478783
82.88660502433777	94	197.653846154	11.7307692308	200.0	139.0	197.653846154	11.7307692308	5139	483922
83.68696093559265	95	193.807692308	27.4058096463	200.0	58.0	193.807692308	27.4058096463	5039	488961
84.5153501033783	96	200.0	0.0	200.0	200.0	200.0	0.0	5200	494161
85.37999320030212	97	194.269230769	19.2024791915	200.0	103.0	194.269230769	19.2024791915	5051	499212
86.21040892601013	98	188.740740741	33.8882614797	200.0	27.0	188.740740741	33.8882614797	5096	504308
87.00705313682556	99	192.576923077	23.5717775788	200.0	83.0	192.576923077	23.5717775788	5007	509315
